1 2020-04-10 13:35  21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 6.360000000000014
2 2020-04-10 13:35:02  22.170000000000016, 21.910000000000025, 21.660000000000025, 21.660000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
3 2020-04-10 13:35:04  21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.660000000000025, 21.660000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
4 2020-04-10 13:35:06  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
5 2020-04-10 13:35:08  21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
6 2020-04-10 13:35:10  22.170000000000016, 21.910000000000025, 21.660000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
7 2020-04-10 13:35:12  22.170000000000016, 21.910000000000025, 21.660000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
8 2020-04-10 13:35:14  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
9 2020-04-10 13:35:16  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
10 2020-04-10 13:35:18  21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
11 2020-04-10 13:35:20  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
12 2020-04-10 13:35:22  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
13 2020-04-10 13:35:24  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
14 2020-04-10 13:35:26  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 47.69999999999999
15 2020-04-10 13:35:28  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
16 2020-04-10 13:35:30  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
17 2020-04-10 13:35:32  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
18 2020-04-10 13:35:34  22.170000000000016, 22.170000000000016, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
19 2020-04-10 13:35:36  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
20 2020-04-10 13:35:38  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
21 2020-04-10 13:35:40  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
22 2020-04-10 13:35:42  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
23 2020-04-10 13:35:44  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
24 2020-04-10 13:35:46  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
25 2020-04-10 13:35:48  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
26 2020-04-10 13:35:50  22.170000000000016, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.910000000000025, 21.660000000000025, 21.910000000000025, 48.079999999999984
